ID,Text,LabelID
718,"Aspergillosis is a type of fungal infection in cats caused by the organism Aspergillus, a species of fungus. 

Two types of aspergillosis occur in cats: nasal (affects the nose) and systemic (affects internal organs)
Clinical signs depend on the type and location of the infection
Nasal aspergillosis often presents with signs of chronic nasal infection such as sneezing and nasal - discharge
Systemic aspergillosis might present with coughing, disorientation, and diarrhea depending on the organs affected
Diagnosis is challenging and often includes physical evaluation, bloodwork, and urinalysis, diagnostic imaging, and biopsies
Treatment often lasts months and involves numerous rounds of antifungal medications
Surgical removal of affected tissue might also be necessary
The prognosis of nasal aspergillosis is fair, with many cases recurring
Systemic aspergillosis has a poor prognosis due to difficulty in treatment, and many cats are euthanized",ASC248
719,"Symptoms vary according to the form and location of the infection.

Common symptoms of nasal infection include
Reverse Sneezing in Cats
Nasal Discharge in Cats
Nosebleed
Bulging of the eye
Facial swelling
Snoring
Poor appetite",ASC248
720,"Among the possible symptoms there are
Coughing in Cats
Diarrhea in Cats
Difficulty Breathing (Dyspnea) in Cats
Difficulty Walking (Ataxia) in Cats
Swollen Lymph Nodes (Lymphadenopathy) in Cats
Lethargy in Cats
Lethargy in Cats
Lethargy can be defined as having decreased energy and lowered levels of activity. It is a difficult symptom to identify in a cat, since cats typically are not highly active animals
Vomiting in Cats
Weakness in Cats
Disorientation
Testing and diagnosis",ASC248
721,"Signs: SNA - sneezing, nasal discharge, epistaxis, stertor; SOA - exophthalmos (usually unilateral), 3rd eyelid prolapse, exposure keratitis, conjunctival hyperemia, oral mass or ulcer in ipsilateral pterygopalatine fossa, paranasal soft-tissue swelling, nasal signs may not be present at time of presentation for a retrobulbar mass; disseminated disease - vomiting, diarrhea, lethargy, cachexia, renal failure, and respiratory disease.",ASC248
722,"Aspergillosis is a fungal infection caused by several Aspergillus species. It is primarily a respiratory infection that may rarely spread throughout the body. Aspergillosis is found worldwide and in almost all domestic animals as well as in many wild animals; however, the susceptibility to fungal infections varies among species. Nasal cavity, sinus, and lung forms have been described in domestic cats. Cats that are already stressed by disease (such as viral infection) or immunosuppressed may be more likely to become infected. Signs are nonspecific and include inflammation of the sinuses, facial swelling, and pneumonia. The fungus can also invade the central nervous system and cause neurologic signs (such as seizures). Establishing an accurate diagnosis can be difficult and may require x-rays, computed tomography, and laboratory testing. Surgery and antifungal drugs are usually recommended to treat aspergillosis; however, the outlook depends on the overall condition of the cat and the extent of infection.",ASC248
723,"Bulging of the eye, coughing, diarrhea, difficulty breathing (dyspnea), difficulty walking (ataxia), disorientation, enlarged lymph nodes, facial swelling, fever, lethargy, loose stool, nasal discharge, nosebleed, poor appetite, reverse sneezing, sneezing, snoring, swollen cheeks, swollen eyes, swollen nose, trouble breathing, trouble walking, vomiting, weakness.",ASC248
724,"Bulging of the eye, coughing, diarrhea, difficulty breathing (dyspnea), difficulty walking (ataxia), disorientation, enlarged lymph node, facial swelling, fever, lethargy, loose stool, nasal discharge, nosebleed, poor appetite, reverse sneezing, sneezing, snoring, swollen cheek, swollen eye, swollen nose, trouble breathing, trouble walking, vomiting, weakness.",ASC248
725,"Bulging of the eyes, coughing, diarrhea, difficulties breathing (dyspnea), difficulties walking (ataxia), disorientation, enlarged lymph nodes, facial swellings, fevers, lethargies, loose stools, nasal discharges, nosebleeds, poor appetites, reverse sneezings, sneezings, snorings, swollen cheeks, swollen eyes, swollen noses, troubles breathing, troubles walking, vomitings, weaknesses.",ASC248
726,"Weakness, vomiting, troubles walking, troubles breathing, swollen noses, swollen eyes, swollen cheeks, snorings, sneezings, reverse sneezings, poor appetites, nosebleeds, nasal discharges, loose stools, lethargies, fevers, facial swellings, enlarged lymph nodes, disorientation, difficulties walking (ataxia), difficulties breathing (dyspnea), diarrhea, coughing, bulging of the eye.",ASC248
727,"Protrusion of the eye, hacking, loose bowels, labored breathing, impaired mobility, confusion, lymph node enlargement, puffiness of the face, high temperature, lack of energy, runny stool, mucus secretion from the nose, epistaxis, diminished appetite, backward sneezing, sternutation, snorting during sleep, ocular bulging, swelling of facial features, sleeping noise, reduced hunger, discharge from the nostrils, dry cough, bewilderment, gastrointestinal upset, respiratory distress, gait instability, node swelling, fatigue, throwing up, debilitation.",ASC248
728,"Severe: Bulging of the eye, difficulty breathing (dyspnea), disorientation, vomiting, weakness.
Moderate: Facial swelling, fever, lethargy, nasal discharge, nosebleed, trouble breathing, trouble walking.
Mild: Coughing, diarrhea, difficulties walking (ataxia), enlarged lymph nodes, loose stool, poor appetite, reverse sneezing, sneezing, snoring, swollen cheeks, swollen eyes, swollen nose.",ASC248
729,"Nasal discharge, swollen nose, diarrhea, difficulty walking (ataxia), trouble breathing, fever, snoring, trouble walking, sneezing, disorientation, coughing, vomiting, poor appetite, bulging of the eye, swollen eyes, weakness, swollen cheeks, reverse sneezing, enlarged lymph nodes, facial swelling, loose stool, nosebleed, difficulties breathing (dyspnea), lethargy.",ASC248
730,"Bulging of the eye, persistent coughing, episodes of loose stool, experiencing difficulty breathing, facing challenges in walking properly, feeling disoriented, noticing enlargement of lymph nodes in various parts of the body, swelling of the face, experiencing elevated body temperature, showing signs of decreased energy and activity, having runny or mucus-filled stool, experiencing bleeding from the nose, exhibiting a reduced desire for food, displaying backward sneezing episodes, exhibiting sudden expulsions of air from the nose, making snorting sounds during sleep, noticing bulging or protrusion of the eye, having swollen eyes and cheeks, snoring loudly during rest, showing signs of reduced appetite, having discharge from the nostrils, experiencing dry or hacking coughs, feeling confused or bewildered, suffering from gastrointestinal upset leading to diarrhea, experiencing difficulty in breathing, displaying unsteady or uncoordinated movement while walking, showing swelling or enlargement of lymph nodes, feeling fatigued or lacking energy, exhibiting episodes of vomiting.",ASC248
731,"Eye bulge, coughing, diarrhea, breathing difficulty (dyspnea), walking difficulty (ataxia), disorientation, enlarged lymph nodes, facial swelling, fever, lethargy, loose stool, nasal discharge, nosebleed, poor appetite, reverse sneezing, sneezing, snoring, swollen cheeks, swollen eyes, swollen nose, breathing trouble, walking trouble, vomiting, weakness.",ASC248
732,"Ocular: Bulging of the eye, swollen eyes.
Respiratory: Coughing, sneezing, reverse sneezing, snoring, nasal discharge, difficulty breathing (dyspnea).
Gastrointestinal: Diarrhea, loose stool, poor appetite, vomiting.
Neurological: Disorientation, difficulties walking (ataxia).
Facial: Facial swelling.
Lymphatic: Enlarged lymph nodes.
General: Fever, lethargy, weakness.",ASC248
733,"Hi there! I hope you're well. I've been noticing some concerning symptoms in our furry friend lately - bulging of the eye, coughing, diarrhea, difficulty breathing, difficulty walking, disorientation, enlarged lymph nodes, facial swelling, fever, lethargy, loose stool, nasal discharge, nosebleed, poor appetite, reverse sneezing, sneezing, snoring, swollen cheeks, swollen eyes, swollen nose, trouble breathing, trouble walking, vomiting, and weakness. It's quite worrying, isn't it? I think it's time we schedule a vet appointment to get them checked out.",ASC248
734,"Hey, hope you're doing okay. Wanted to talk about our pet's health. Noticed they've been experiencing bulging of the eye, coughing, diarrhea, difficulty breathing, difficulty walking, disorientation, enlarged lymph nodes, facial swelling, fever, lethargy, loose stool, nasal discharge, nosebleed, poor appetite, reverse sneezing, sneezing, snoring, swollen cheeks, swollen eyes, swollen nose, trouble breathing, trouble walking, vomiting, and weakness. It's quite a list, huh? Let's chat about taking them to the vet soon.",ASC248
735,"Hi everyone, I'm a bit worried about our pet's health. They've been showing signs of bulging of the eye, coughing, diarrhea, difficulty breathing, difficulty walking, disorientation, enlarged lymph nodes, facial swelling, fever, lethargy, loose stool, nasal discharge, nosebleed, poor appetite, reverse sneezing, sneezing, snoring, swollen cheeks, swollen eyes, swollen nose, trouble breathing, trouble walking, vomiting, and weakness. Has anyone experienced something similar? Any advice on what steps to take next?",ASC248
736,"I hope this email finds you well. I wanted to discuss some concerns I have about our pet's health. Recently, I've noticed they've been exhibiting bulging of the eye, coughing, diarrhea, difficulty breathing, difficulty walking, disorientation, enlarged lymph nodes, facial swelling, fever, lethargy, loose stool, nasal discharge, nosebleed, poor appetite, reverse sneezing, sneezing, snoring, swollen cheeks, swollen eyes, swollen nose, trouble breathing, trouble walking, vomiting, and weakness. It's quite a lot to take in. Let's schedule a vet appointment as soon as possible to address these symptoms.",ASC248
737,"Hey, just wanted to talk about our pet's health for a moment. I've been noticing some concerning symptoms lately - bulging of the eye, coughing, diarrhea, difficulty breathing, difficulty walking, disorientation, enlarged lymph nodes, facial swelling, fever, lethargy, loose stool, nasal discharge, nosebleed, poor appetite, reverse sneezing, sneezing, snoring, swollen cheeks, swollen eyes, swollen nose, trouble breathing, trouble walking, vomiting, and weakness. I think it's best if we take them to the vet soon to get them checked out properly.",ASC248
738,"I've been observing some symptoms in our pet that are concerning - bulging of the eye, coughing, diarrhea, difficulty breathing, difficulty walking, disorientation, enlarged lymph nodes, facial swelling, fever, lethargy, loose stool, nasal discharge, nosebleed, poor appetite, reverse sneezing, sneezing, snoring, swollen cheeks, swollen eyes, swollen nose, trouble breathing, trouble walking, vomiting, and weakness. What do you think about scheduling a vet appointment soon?",ASC248
739,"Hi everyone, I'm reaching out because I've been noticing some concerning symptoms in our pet lately - bulging of the eye, coughing, diarrhea, difficulty breathing, difficulty walking, disorientation, enlarged lymph nodes, facial swelling, fever, lethargy, loose stool, nasal discharge, nosebleed, poor appetite, reverse sneezing, sneezing, snoring, swollen cheeks, swollen eyes, swollen nose, trouble breathing, trouble walking, vomiting, and weakness. I think it's important we address these issues and take them to the vet soon. What do you all think?",ASC248
740,"Hi! Wanted to talk about something important regarding our pet's health. Recently, I've been noticing some concerning symptoms - bulging of the eye, coughing, diarrhea, difficulty breathing, difficulty walking, disorientation, enlarged lymph nodes, facial swelling, fever, lethargy, loose stool, nasal discharge, nosebleed, poor appetite, reverse sneezing, sneezing, snoring, swollen cheeks, swollen eyes, swollen nose, trouble breathing, trouble walking, vomiting, and weakness. Let's discuss what steps we should take next.",ASC248
741,"Noticed they've been exhibiting some concerning symptoms lately - bulging of the eye, coughing, diarrhea, difficulty breathing, difficulty walking, disorientation, enlarged lymph nodes, facial swelling, fever, lethargy, loose stool, nasal discharge, nosebleed, poor appetite, reverse sneezing, sneezing, snoring, swollen cheeks, swollen eyes, swollen nose, trouble breathing, trouble walking, vomiting, and weakness. Let's talk about what we should do next.",ASC248
742,"Recently, I've noticed they've been displaying some concerning symptoms - bulging of the eye, coughing, diarrhea, difficulty breathing, difficulty walking, disorientation, enlarged lymph nodes, facial swelling, fever, lethargy, loose stool, nasal discharge, nosebleed, poor appetite, reverse sneezing, sneezing, snoring, swollen cheeks, swollen eyes, swollen nose, trouble breathing, trouble walking, vomiting, and weakness. It's quite worrying, and I think we should consider scheduling a vet appointment soon. Let me know your thoughts.",ASC248
743,"I've been noticing some concerning signs in our furry friend lately - bulging of the eye, hacking, loose bowels, respiratory distress, mobility issues, confusion, swollen glands, facial puffiness, high temperature, fatigue, watery stools, runny nose, nosebleed, diminished appetite, backward sneezing, sniffles, noisy sleeping, puffy cheeks, puffy eyes, inflamed nose, breathing difficulty, ambulatory issues, retching, and debility. It's quite worrying, isn't it? I think it's time we schedule a vet appointment to get them checked out.",ASC248
744,"Hey, hope you're doing okay. Wanted to talk about our pet's health. Noticed they've been experiencing some alarming signs lately - protrusion of the eye, coughing, bowel upset, respiratory difficulty, ambulatory impairment, confusion, swollen glands, facial puffiness, elevated temperature, lethargy, runny stools, nasal discharge, nosebleed, decreased appetite, backward sneezing, sneezing, noisy sleeping, swollen cheeks, swollen eyes, swollen nose, breathing trouble, mobility problems, retching, and enfeeblement. Let's chat about taking them to the vet soon.",ASC248
745,"They've been showing signs of eye bulging, coughing, tummy troubles, breathing issues, walking problems, confusion, lymph gland enlargement, facial puffiness, fever, lethargy, loose stools, runny nose, epistaxis, poor appetite, backward sneezing, sneezing, snoring, puffy cheeks, puffy eyes, swollen nose, breathing difficulties, gait problems, retching, and weakness. Has anyone experienced something similar? Any advice on what steps to take next?",ASC248
746,"I hope this email finds you well. I wanted to discuss some concerns I have about our pet's health. Recently, I've noticed they've been exhibiting signs of eye bulging, coughing, loose bowels, respiratory distress, mobility issues, confusion, swollen glands, facial puffiness, fever, lethargy, loose stool, nasal discharge, nosebleed, poor appetite, backward sneezing, sneezing, snoring, swollen cheeks, swollen eyes, swollen nose, trouble breathing, trouble walking, vomiting, and weakness. It's quite a lot to take in. Let's schedule a vet appointment as soon as possible to address these symptoms.",ASC248
747,"Hey, just wanted to talk about our pet's health for a moment. I've been noticing some concerning symptoms lately - protrusion of the eye, coughing, tummy troubles, respiratory difficulty, mobility issues, confusion, lymph gland enlargement, facial puffiness, fever, lethargy, loose stools, nasal discharge, nosebleed, poor appetite, backward sneezing, sneezing, snoring, puffy cheeks, puffy eyes, swollen nose, breathing difficulty, ambulatory issues, retching, and enfeeblement. I think it's best if we take them to the vet soon to get them checked out properly.",ASC248
748,"I've been observing some symptoms in our pet that are concerning - eye bulging, coughing, tummy troubles, respiratory distress, mobility issues, confusion, swollen glands, facial puffiness, fever, lethargy, loose stools, nasal discharge, nosebleed, poor appetite, backward sneezing, sneezing, snoring, swollen cheeks, swollen eyes, swollen nose, breathing trouble, mobility problems, retching, and weakness. What do you think about scheduling a vet appointment soon?",ASC248
749,"I'm reaching out because I've been noticing some concerning symptoms in our pet lately - eye bulging, coughing, tummy troubles, respiratory difficulty, mobility issues, confusion, lymph gland enlargement, facial puffiness, fever, lethargy, loose stools, nasal discharge, nosebleed, poor appetite, backward sneezing, sneezing, snoring, swollen cheeks, swollen eyes, swollen nose, trouble breathing, trouble walking, vomiting, and weakness. I think it's important we address these issues and take them to the vet soon. What do you all think?",ASC248
750,"Wanted to talk about something important regarding our pet's health. Recently, I've been noticing some concerning symptoms - eye bulging, coughing, tummy troubles, respiratory difficulty, mobility issues, confusion, lymph gland enlargement, facial puffiness, fever, lethargy, loose stools, nasal discharge, nosebleed, poor appetite, backward sneezing, sneezing, snoring, swollen cheeks, swollen eyes, swollen nose, trouble breathing, trouble walking, vomiting, and weakness. Let's discuss what steps we should take next.",ASC248
751,"Noticed they've been exhibiting some concerning symptoms lately - eye bulging, coughing, tummy troubles, respiratory difficulty, mobility issues, confusion, lymph gland enlargement, facial puffiness, fever, lethargy, loose stools, nasal discharge, nosebleed, poor appetite, backward sneezing, sneezing, snoring, swollen cheeks, swollen eyes, swollen nose, trouble breathing, trouble walking, vomiting, and weakness. Let's talk about what we should do next.",ASC248
752,"I wanted to discuss something important regarding our pet's health. Recently, I've noticed they've been displaying some concerning symptoms - eye bulging, coughing, tummy troubles, respiratory difficulty, mobility issues, confusion, lymph gland enlargement, facial puffiness, fever, lethargy, loose stools, nasal discharge, nosebleed, poor appetite, backward sneezing, sneezing, snoring, swollen cheeks, swollen eyes, swollen nose, trouble breathing, trouble walking, vomiting, and weakness. It's quite worrying, and I think we should consider scheduling a vet appointment soon. Let me know your thoughts.",ASC248
763,"In contrast to cats, more than 50% of dogs may have disseminated disease with CNS or ocular involvement. Clinical signs are often related to meningoencephalitis, optic neuritis, and granulomatous chorioretinitis.

Lesions in the nasal cavity of many dogs have been reported; however, they are usually not the primary finding or reason for presentation. Approximately 50% of dogs have lesions in the respiratory tract, usually the lungs, and most have granulomas present in multiple systems. Structures often involved in order of decreasing frequency are CNS, respiratory tract, skin, kidneys, lymph nodes, spleen, liver, thyroid, adrenals, pancreas, bone, GI tract, muscle, myocardium, prostate, heart valves, and tonsils.",ASC955
764,"Symptoms of Cryptococcosis in Cats
Upper respiratory symptoms are the most common signs of a cryptococcosis infection. Other signs will become present as the infection progresses. It is important to identify this fungal infection before it starts to impact the function of major internal organs. Symptoms are as follows:

Nasal discharge
Sneezing
Breathing difficulties
Growths in the nostrils
Swelling over the bridge of the nose
Skin lesions
Ulceration
Depression
Change in behavior
Head tilting
Circling
Seizures
Partial paralysis
Dilated pupils
Nystagmus (involuntary rapid movement of the eye)
Blindness (caused by the retina detaching or other related issues)
Loss of appetite
Weight loss",ASC955
765,"Symptoms of Cryptococcosis in Cats
Upper respiratory symptoms are the most common signs of a cryptococcosis infection. Other signs will become present as the infection progresses. It is important to identify this fungal infection before it starts to impact the function of major internal organs. Symptoms are as follows:

Nasal discharge
Sneezing
Breathing difficulties
Growths in the nostrils
Swelling over the bridge of the nose
Skin lesions
Ulceration
Depression
Change in behavior
Head tilting
Circling
Seizures
Partial paralysis
Dilated pupils
Nystagmus (involuntary rapid movement of the eye)
Blindness (caused by the retina detaching or other related issues)
Loss of appetite
Weight loss
Causes of Cryptococcosis in Cats
As the cryptococcus fungus grows in decomposing organic material, all outdoor cats are at risk of exposure. Infection is generally a sign of an underlying immune system issue. All known factors of cryptococcosis infection are listed below.

Exposure to infected soil
Exposure to fowl manure
Feline leukemia virus
Feline immunodeficiency virus
Genetic predisposition (as sometimes seen in the Siamese cat breed)",ASC955
766,"Clinical findings

Cryptococcosis is the most common of the systemic mycoses of cats. There is no gender predisposition and the age range of affected cats is broad, although young adult cats (two to three years old) appear at increased risk. It is likely that exposure and self-limiting infection occurs in the first few years of life, with disease in older cats reflecting reactivation of viable cryptococci in residual granulomatous foci. Upper respiratory tract signs are most common and include sneezing; snuffling and mucopurulent, serous or haemorrhagic, unilateral or bilateral, nasal discharge. Signs are usually chronic and in some cases, a polyp-like mass is evident in the nostril. In others, a firm to fluctuant subcutaneous swelling over the bridge of the nose is present. Cats with nasopharyngeal cryptococcosis develop stertor, inspiratory dyspnea, a tendency to open mouth breathing and sometimes secondary otitis media. Often mandibular lymphadenomegaly is evident, and ulcerated or proliferative lesions in the oral cavity are seen occasionally. Lower respiratory tract signs are rare in cats. Thoracic radiographs are usually normal, although small nodular lesions may be present. Rarely, pulmonary nodules, a mediastinal granuloma or cryptococcal pleurisy will be found.

Neurologic signs associated with cryptococcosis in cats are variable and include depression, changes in temperament, bizarre behaviour, seizures, circling, head pressing, ataxia, paresis, head tilt and other vestibular signs, anosmia and blindness. These signs may occur alone or in association with other physical findings and may result from the presence of mass-like cryptococcoma(s) or from meningoencephomyelitis. In people, cerebral cryptococcosis is often associated with increased intracranial pressure and the same is likely also in cats.

Ocular abnormalities occur in some affected cats and almost always are a marker for central nervous system (CNS) involvement. The most common sign is peripheral blindness with dilated, unresponsive pupils due to optic neuritis, exudative retinal detachment and granulomatous chorioretinitis.

Cutaneous lesions are common in cats with cryptococcosis, principally due to secondary involvement of the planum nasale. Very rarely, localized cutaneous cryptococcosis can develop following inoculation of propagules, e.g., after a cat scratch. Multifocal skin lesions are the result of haematogenous dissemination and consist of papules and nodules that are fluctuant to firm and range from 1 to 25 mm in diameter. Larger lesions tend to ulcerate, leaving a raw surface with a serous exudate. Cats with disseminated disease also may have enlargement of one or more lymph nodes, with cryptococci evident in aspirates from affected nodes. Fever is uncommon in affected cats. Cryptococcosis is typically a chronic infection, causing listlessness and weight loss due to poor appetite. Other reported signs include peripheral lymphadenomegaly (unassociated with skin lesions), bone lysis, swollen digits, chronic cough, and renal failure due to kidney involvement.",ASC955
767,"At the age of 3-months, the kitten was referred for consultation to other Veterinarians (considered day 0). The general clinical examination was normal, except for a very low body condition score (BCS=1, the cat weighted 900grams), bristling hairs and depression. Owners showed several videos of seizure episodes. Several differentials were considered, mostly related to infectious etiologies and central nervous system malformation (i.e.: hydrocephalous).",ASC955
768,"Signs may include lumpy growths over the bridge of the nose, ulcerations, sneezing sometimes with blood, blindness or other neurological signs.

This cat demonstrates numerous skin nodules filled with cryptococcus organisms.",ASC955
769,"The most common form of cryptococcal fungal infections in cats affects the nasal cavity and sinuses, with early symptoms including swelling of the nose and face. 

“Cats with this form of the infection can develop deep, non-healing ulcers of the skin and chronic nasal discharge that is clear, bloody, or full of pus; inflammation of the nasal tissues may result in sneezing or difficulty breathing as well,” Lawhon said. “Though not typically painful, C. neoformans can cause skin lesions including nodules in the skin, which are small, raised bumps.”

When cats have nasal cryptococcosis, Lawhon says they can lose weight, not only due to effects of the fungus on the body, but also because of their decreased sense of smell and interest in food.

Infections that are not promptly addressed may spread to other parts of the body, including in the lungs or central nervous system.

“Cats with disease in their central nervous system can specifically experience blindness, seizures, or changes in their behavior,” Lawhon said. “In some cases, cats will continue to develop the disease throughout the rest of the body.”",ASC955
770,"Last year, I received a phone call from a cat owner seeking a second opinion. Their four-year-old male orange tabby, Teddy, has always been a bit of a troublemaker, knocking things off counters, chasing imaginary mice and leaving no houseplant un-nibbled. Over the last few weeks, however, Teddy had been battling a stubborn upper respiratory infection (URI), and it was only getting worse, despite treatment.

I asked about his treatments, and they read me a list of about eight antibiotics that had been tried — all to no avail. “We sometimes see a little improvement, but the sneezing and nasal discharge never goes away. Now his eye has become very runny.” I asked if the cat had been tested for the feline leukemia virus, or the feline immunodeficiency virus, since both of these viruses can suppress the immune system. “He was tested twice,” replied Teddy’s owner. “Negative both times.”

I asked if the cat was ever treated with antiviral medication, instead of antibiotics. “Yes. We gave him famciclovir for two weeks.” I asked if there was any improvement. “None whatsoever,” was the owner’s response. Clearly, this was not a typical URI. I recommended that they bring Teddy in to my office so I could see him in person. We scheduled an appointment the following day.

I admit I was not prepared for the shocking site of poor Teddy’s face. Copious, thick yellow mucus was covering Teddy’s nose and pouring from his nostrils. The bridge of his nose was swollen, and the huge amount of discharge from his left eye had pasted down all the fur around his eye, sealing the lids shut. To say that this was no ordinary URI was the understatement of the year. “I don’t think this is a viral upper respiratory infection,” I told Teddy’s owners. “Instead, I suspect Teddy has a fungal disease called cryptococcosis.”",ASC955
771,"Cryptococcus infection is acquired from a contaminated environment. The main environment where the cryptococcus organism thrives is in pigeon feces. In pigeon lofts — where pigeon feces can accumulate for years and be protected from sunlight and drying — the organism can remain viable for years. The worldwide distribution of the organism is probably due to the fact that pigeons are the primary carrier. They carry the organism on their beaks, feathers and legs.

Exactly how cats become infected isn’t fully known, but inhalation of cryptococcus spores is believed to be the primary means, with the nasal cavity being the initial site of infection. Once the respiratory system is infected, the organism can spread throughout the body via the bloodstream. The most common sites that are affected by cryptococcal infection in cats are the nasal cavity, skin, lymph nodes, brain, meninges (the membranes covering the brain) and the eyes.

Skin lesions are often present in cats with cryptocccus, often consisting of solitary or multiple nodules on the bridge of the nose, which may or may not be ulcerated. Occasionally, the lungs will also be involved, reflecting the presence of cryptococcal pneumonia. Because the nasal cavity is the most common site of infection, the majority of affected cats will show signs like sneezing, noisy breathing, nasal discharge (usually thick and yellow, and occasionally bloody) and nasal deformity. Sometimes, a small polyp-like mass can be seen in one or both nostrils of affected cats.

Cryptococcus infection in the nose can spread to the back of the nasal cavity, toward the bones that separate the nasal cavity from the brain, leading to meningitis (which can manifest as behavior changes or seizures), and along the optic nerve, affecting the eyes (which can manifest as acute blindness).

I admitted Teddy to our hospital and went about gently cleaning all the discharge from his nose and face, and especially around his left eye. Fortunately, underneath all that pasted-down fur, his eye was fine. After removing the thick yellow discharge from his nose, a small pink mass was visible in his left nostril, as described above.",ASC955
772,"Anorexia, A visible collection of masses in the nasal cavity, Blindness, Blindness due to retinal detachment, Changes in temperament, Chronic nasal discharge, Circling, Depression, Dilated unresponsive pupils, Difficulty in breathing, Ear problems, Fatigue, Heavy or loud breathing, Inflammation of the tissues of the eye, Joint inflammation, Loss of appetite, Loss of balance, Loss of balance, Multi-organ system disease, Non-healing wounds on the nose, Polyp-like mass(es) in the nostril, Seizures, Seizures, Slight paralysis, Sneezing, Spinal or head pain, Sudden blindness, Swelling of the face and nose, Weight loss.",ASC955
773,"Anorexia, A visible collection of mass in the nasal cavity, Blindness, Blindness due to retinal detachment, Change in temperament, Chronic nasal discharge, Circling, Depression, Difficulty in breathing, Ear problem, Fatigue, Heavy or loud breathing, Inflammation of the tissue of the eye, Joint inflammation, Loss of appetite, Loss of balance, Loss of balance, Multi-organ system disease, Non-healing wound on the nose, Polyp-like mass in the nostril, Seizure, Seizure, Slight paralysis, Sneezing, Spinal or head pain, Sudden blindness, Swelling of the face and nose, Weight loss.",ASC955
774,"Anorexias, A visible collection of masses in the nasal cavities, Blindnesses, Blindnesses due to retinal detachment, Changes in temperaments, Chronic nasal discharges, Circlings, Depressions, Difficulties in breathing, Ear problems, Fatigues, Heavy or loud breathings, Inflammations of the tissues of the eyes, Joint inflammations, Losses of appetite, Losses of balance, Losses of balance, Multi-organ system diseases, Non-healing wounds on the noses, Polyp-like masses in the nostrils, Seizures, Seizures, Slight paralyses, Sneezings, Spinal or head pains, Sudden blindnesses, Swellings of the faces and noses, Weight losses.",ASC955
775,"Polyp-like mass(es) in the nostril, Inflammation of the tissues of the eye, Blindness due to retinal detachment, Dilated unresponsive pupils, Blindness, Sudden blindness, Swelling of the face and nose, Spinal or head pain, Slight paralysis, Sneezing, Seizures, Seizures, Changes in temperament, Depression, Ear problems, Loss of balance, Loss of balance, Weight loss, Loss of appetite, Joint inflammation, Heavy or loud breathing, Fatigue, Multi-organ system disease, Loss of balance, Chronic nasal discharge, A visible collection of masses in the nasal cavity, Non-healing wounds on the nose, Difficulty in breathing, Anorexia.",ASC955
776,"Lack of appetite, Vision loss due to retinal detachment, Enlarged pupils that do not respond to light, Sightlessness, Abrupt vision loss, Nasal inflammation, Breathing difficulty, Auditory issues, Wearyness, Heavy or noisy respiration, Eye tissue inflammation, Emotional disturbance, Circular motion, Nasal discharge that persists, Masses resembling polyps inside the nose, A collection of growths in the nasal cavity that's evident, Fainting spells, Spinal or cranial discomfort, Slight loss of motion, Sudden loss of consciousness, Spasms, Circulatory system ailment, Energy depletion, Apathy, Joint swelling, Seizures, Seizures, Fatigue, Vision difficulties, Emotional upset, Hearing complications, Loss of balance, Unstable equilibrium, Weight decrease.",ASC955
777,"Depression, Loss of balance, Heavy or loud breathing, Sudden blindness, Ear problems, Chronic nasal discharge, Difficulty in breathing, Weight loss, Sneezing, Swelling of the face and nose, Non-healing wounds on the nose, Loss of appetite, Fatigue, Changes in temperament, Seizures, Circling, Joint inflammation, Slight paralysis, Seizures, Polyp-like mass(es) in the nostril, Multi-organ system disease, Dilated unresponsive pupils, Spinal or head pain, A visible collection of masses in the nasal cavity, Blindness due to retinal detachment, Inflammation of the tissues of the eye.",ASC955
778,"Chronic discharge from the nasal passages, Audibly strenuous or forceful inhalation and exhalation, Swelling and puffiness of facial features and the nasal region, Repetitive expulsion of air from the nasal passages, Persistent wounds on the nose that do not heal, Observable gathering of abnormal growths within the nasal passages, Abrupt and total loss of sight, Recurrent and uncontrolled convulsions or seizures, Pain localized in the spinal column or head region, Inflammation and swelling of the joints, Persistent feelings of tiredness and exhaustion, Disorder affecting multiple bodily systems simultaneously, Persistent lack of desire for food intake, Difficulty in inhaling and exhaling air, Reduction in body mass and weight, Inability to maintain physical equilibrium, Issues and ailments affecting the auditory organs, Prolonged and persistent sadness or despondency, Observable alterations in behavior and mood, Recurrent and uncontrolled muscle spasms, Circular or rotating movement patterns, Minor and partial loss of movement and motor function, Total and absolute loss of vision, Pupils that remain expanded and do not react to light, Vision loss attributed to detachment of the light-sensitive membrane at the back of the eye, Swelling and redness affecting the tissues surrounding the eye, Abnormal growths or protuberances resembling polyps found inside the nostrils.",ASC955
779,"Nasal discharge, Loud breathing, Facial swelling, Sneezing, Non-healing nose wounds, Nasal masses, Sudden blindness, Seizures, Head pain, Joint inflammation, Fatigue, Multi-organ disease, Anorexia, Breathing difficulty, Appetite loss, Weight loss, Balance loss, Ear issues, Depression, Behavioral changes, Seizures, Circling, Slight paralysis, Blindness, Dilated pupils, Retinal detachment blindness, Eye tissue inflammation, Nostril masses.",ASC955
